# Zini   MH      logAge Mini         int_IMF      Mass  logL   logTe  logg   label McoreTP C_O   period0 period1 period2 period3 period4 pmode Mloss     tau1m X      Y      Xc       Xn       Xo       Cexcess Z       mbolmag Gmag   G_BPmag G_RPmag
  0.0152 0.01508 9.0    2.310046196  2.5797153821 1.105 3.859  3.4251 -0.725 8     0.667   1.263 407.94  -1.0    -1.0    -1.0    -1.0    0     -5.14E-6  0.0   0.664  0.3163 0.005825 0.002373 0.00615  8.182   0.01967 -4.876  -3.147 -1.417  -4.389 
  0.0152 0.01508 9.0    2.3100469112 2.579715404  1.098 3.788  3.4431 -0.586 8     0.668   1.264 406.57  -1.0    -1.0    -1.0    -1.0    0     -2.43E-6  0.0   0.664  0.3163 0.00583  0.002373 0.00615  8.184   0.01967 -4.701  -3.074 -1.476  -4.283 
  0.0152 0.01508 9.0    2.3100481033 2.5797154403 1.087 3.833  3.4315 -0.681 8     0.668   1.266 404.68  -1.0    -1.0    -1.0    -1.0    0     -4.11E-6  0.0   0.664  0.3163 0.005838 0.002372 0.00615  8.187   0.01968 -4.814  -3.116 -1.431  -4.348 
  0.0152 0.01508 9.0    2.3100495338 2.579715484  1.074 3.905  3.4131 -0.832 8     0.668   1.268 402.23  -1.0    -1.0    -1.0    -1.0    0     -9.36E-6  0.0   0.664  0.3163 0.005849 0.002372 0.00615  8.191   0.01969 -4.993  -3.222 -1.425  -4.479 
  0.0152 0.01508 9.0    2.3100512028 2.5797155349 1.058 3.968  3.397  -0.965 8     0.668   1.271 399.18  -1.0    -1.0    -1.0    -1.0    0     -1.94E-5  0.0   0.6639 0.3164 0.005863 0.002372 0.00615  8.196   0.01971 -5.149  -3.374 -1.566  -4.634 
  0.0152 0.01508 9.0    2.310053587  2.5797156077 1.039 4.007  3.387  -1.052 8     0.669   1.275 395.54  -1.0    -1.0    -1.0    -1.0    0     -3.17E-5  0.0   0.6639 0.3164 0.005879 0.002372 0.00615  8.201   0.01973 -5.247  -3.473 -1.664  -4.733 
  0.0152 0.01508 9.0    2.3100562096 2.5797156877 1.017 4.026  3.3826 -1.098 8     0.669   1.279 391.28  -1.0    -1.0    -1.0    -1.0    0     -4.15E-5  0.0   0.6638 0.3164 0.005899 0.002372 0.00615  8.208   0.01975 -5.294  -3.52  -1.711  -4.779 
  0.0152 0.01508 9.0    2.3100590706 2.579715775  0.992 4.032  3.3818 -1.119 8     0.669   1.284 382.25  -1.0    -1.0    -1.0    -1.0    0     -2.52E-6  0.0   0.6637 0.3165 0.005924 0.002372 0.00615  8.216   0.01978 -5.311  -3.536 -1.728  -4.796 
  0.0152 0.01508 9.0    2.3100626469 2.5797158841 0.964 4.035  3.3826 -1.13  8     0.67    1.29  362.92  -1.0    -1.0    -1.0    -1.0    0     -3.09E-6  0.0   0.6636 0.3166 0.005952 0.002371 0.00615  8.226   0.01981 -5.317  -3.542 -1.734  -4.802 
  0.0152 0.01508 9.0    2.3100626469 2.5797158841 0.963 4.128  3.3574 -1.325 8     0.67    1.293 362.51  -1.0    -1.0    -1.0    -1.0    0     -4.02E-6  0.0   0.6636 0.3166 0.005961 0.002371 0.00615  8.229   0.01982 -5.551  -3.777 -1.968  -5.036 
  0.0152 0.01508 9.0    2.3100628853 2.5797158914 0.961 4.019  3.3861 -1.102 8     0.67    1.293 361.26  -1.0    -1.0    -1.0    -1.0    0     -2.81E-6  0.0   0.6636 0.3166 0.005962 0.002371 0.00615  8.229   0.01982 -5.278  -3.504 -1.695  -4.763 
  0.0152 0.01508 9.0    2.3100633621 2.5797159059 0.958 3.867  3.4261 -0.792 8     0.67    1.293 358.81  -1.0    -1.0    -1.0    -1.0    0     -3.84E-7  0.0   0.6636 0.3166 0.005964 0.002371 0.00615  8.23    0.01982 -4.898  -3.17  -1.434  -4.413 
  0.0152 0.01508 9.0    2.3100643158 2.579715935  0.952 3.796  3.4442 -0.651 8     0.67    1.294 355.02  -1.0    -1.0    -1.0    -1.0    0     -2.15E-7  0.0   0.6636 0.3166 0.005967 0.002371 0.00615  8.231   0.01982 -4.721  -3.097 -1.495  -4.306 
  0.0152 0.01508 9.0    2.3100652695 2.5797159641 0.944 3.841  3.4309 -0.752 8     0.67    1.295 349.8   -1.0    -1.0    -1.0    -1.0    0     -3.99E-7  0.0   0.6636 0.3166 0.005971 0.002371 0.00615  8.232   0.01983 -4.832  -3.128 -1.427  -4.363 
  0.0152 0.01508 9.0    2.3100667    2.5797160078 0.934 3.911  3.4102 -0.91  8     0.671   1.296 343.11  -1.0    -1.0    -1.0    -1.0    0     -7.52E-7  0.0   0.6636 0.3166 0.005976 0.002371 0.006149 8.234   0.01983 -5.008  -3.234 -1.426  -4.493 
  0.0152 0.01508 9.0    2.3100683689 2.5797160587 0.922 3.972  3.3919 -1.05  8     0.671   1.297 334.94  -1.0    -1.0    -1.0    -1.0    0     -1.78E-6  0.0   0.6635 0.3166 0.005983 0.002371 0.006149 8.236   0.01984 -5.16   -3.386 -1.577  -4.645 
  0.0152 0.01508 9.0    2.3100705147 2.5797161242 0.907 4.01   3.3802 -1.141 8     0.671   1.299 325.32  -1.0    -1.0    -1.0    -1.0    0     -2.37E-6  0.0   0.6635 0.3166 0.005991 0.002371 0.006149 8.238   0.01985 -5.255  -3.481 -1.672  -4.74  
  0.0152 0.01508 9.0    2.3100728989 2.5797161969 0.89  4.028  3.3753 -1.187 8     0.672   1.301 314.33  -1.0    -1.0    -1.0    -1.0    0     -2.25E-6  0.0   0.6635 0.3167 0.006001 0.002371 0.006149 8.242   0.01986 -5.299  -3.524 -1.716  -4.784 
  0.0152 0.01508 9.0    2.3100757599 2.5797162842 0.871 4.033  3.3754 -1.202 8     0.672   1.304 302.06  -1.0    -1.0    -1.0    -1.0    0     -2.03E-6  0.0   0.6634 0.3167 0.006013 0.002371 0.006149 8.245   0.01987 -5.313  -3.539 -1.73   -4.798 
  0.0152 0.01508 9.0    2.3100790977 2.5797163861 0.849 4.034  3.3791 -1.199 8     0.673   1.307 288.63  -1.0    -1.0    -1.0    -1.0    0     -1.75E-6  0.0   0.6634 0.3167 0.006027 0.00237  0.006149 8.25    0.01989 -5.316  -3.542 -1.733  -4.801 
  0.0152 0.01508 9.0    2.3100790977 2.5797163861 0.849 4.131  3.3492 -1.415 8     0.673   1.307 288.35  -1.0    -1.0    -1.0    -1.0    0     -2.18E-6  0.0   0.6634 0.3167 0.006029 0.00237  0.006149 8.25    0.01989 -5.557  -3.783 -1.974  -5.042 
  0.0152 0.01508 9.0    2.3100793362 2.5797163934 0.847 4.022  3.3824 -1.175 8     0.673   1.307 287.59  -1.0    -1.0    -1.0    -1.0    0     -1.6E-6   0.0   0.6634 0.3167 0.006029 0.00237  0.006149 8.251   0.01989 -5.285  -3.511 -1.702  -4.77  
  0.0152 0.01508 9.0    2.310079813  2.5797164079 0.845 3.871  3.4282 -0.841 8     0.673   1.308 286.12  -1.0    -1.0    -1.0    -1.0    0     -1.96E-7  0.0   0.6634 0.3167 0.00603  0.00237  0.006149 8.251   0.01989 -4.908  -3.186 -1.455  -4.428 
  0.0152 0.01508 9.0    2.3100805283 2.5797164297 0.841 3.8    3.4492 -0.688 8     0.673   1.308 283.84  -1.0    -1.0    -1.0    -1.0    0     -2.46E-7  0.0   0.6634 0.3167 0.006031 0.00237  0.006149 8.251   0.01989 -4.729  -3.131 -1.553  -4.334 
  0.0152 0.01508 9.0    2.3100817204 2.5797164661 0.836 3.844  3.4341 -0.795 8     0.673   1.308 280.69  -1.0    -1.0    -1.0    -1.0    0     -6.17E-7  0.0   0.6634 0.3167 0.006033 0.00237  0.006149 8.252   0.0199  -4.84   -3.151 -1.465  -4.383 
  0.0152 0.01508 9.0    2.3100829124 2.5797165025 0.829 3.913  3.4114 -0.959 8     0.673   1.309 276.62  -1.0    -1.0    -1.0    -1.0    0     -3.93E-7  0.0   0.6634 0.3167 0.006036 0.00237  0.006149 8.253   0.0199  -5.013  -3.238 -1.43   -4.498 
  0.0152 0.01508 9.0    2.3100845814 2.5797165534 0.821 3.973  3.3923 -1.099 8     0.674   1.309 271.64  -1.0    -1.0    -1.0    -1.0    0     -9.23E-7  0.0   0.6633 0.3168 0.006039 0.00237  0.006149 8.253   0.0199  -5.162  -3.387 -1.579  -4.647 
  0.0152 0.01508 9.0    2.3100867271 2.5797166189 0.811 4.01   3.3814 -1.185 8     0.674   1.31  265.73  -1.0    -1.0    -1.0    -1.0    0     -1.19E-6  0.0   0.6633 0.3168 0.006042 0.00237  0.006149 8.255   0.0199  -5.255  -3.48  -1.672  -4.74  
  0.0152 0.01508 9.0    2.3100891113 2.5797166916 0.8   4.027  3.3789 -1.218 8     0.674   1.311 258.91  -1.0    -1.0    -1.0    -1.0    0     -4.72E-6  0.0   0.6633 0.3168 0.006047 0.00237  0.006149 8.256   0.01991 -5.297  -3.522 -1.714  -4.782 
  0.0152 0.01508 9.0    2.3100919724 2.5797167789 0.786 4.032  3.383  -1.214 8     0.675   1.312 251.23  -1.0    -1.0    -1.0    -1.0    0     -4.54E-6  0.0   0.6633 0.3168 0.006052 0.00237  0.006149 8.257   0.01992 -5.31   -3.536 -1.727  -4.795 
  0.0152 0.01508 9.0    2.3100950718 2.5797168735 0.772 4.033  3.3927 -1.185 8     0.675   1.314 242.74  -1.0    -1.0    -1.0    -1.0    0     -4.05E-6  0.0   0.6633 0.3168 0.006058 0.00237  0.006149 8.259   0.01992 -5.312  -3.538 -1.729  -4.798 
  0.0152 0.01508 9.0    2.3100950718 2.5797168735 0.771 4.132  3.3611 -1.41  8     0.675   1.314 242.64  -1.0    -1.0    -1.0    -1.0    0     -6.02E-6  0.0   0.6633 0.3168 0.006058 0.00237  0.006149 8.259   0.01992 -5.56   -3.785 -1.977  -5.045 
  0.0152 0.01508 9.0    2.3100953102 2.5797168808 0.771 4.024  3.3952 -1.166 8     0.675   1.314 242.28  -1.0    -1.0    -1.0    -1.0    0     -3.72E-6  0.0   0.6633 0.3168 0.006058 0.00237  0.006149 8.259   0.01992 -5.289  -3.514 -1.706  -4.774 
  0.0152 0.01508 9.0    2.310095787  2.5797168953 0.769 3.874  3.4415 -0.831 8     0.675   1.314 241.56  -1.0    -1.0    -1.0    -1.0    0     -6.7E-7   0.0   0.6633 0.3168 0.006059 0.00237  0.006149 8.26    0.01992 -4.914  -3.267 -1.623  -4.487 
  0.0152 0.01508 9.0    2.3100965023 2.5797169172 0.767 3.802  3.4622 -0.678 8     0.676   1.314 240.45  -1.0    -1.0    -1.0    -1.0    0     -2.21E-7  0.0   0.6633 0.3168 0.006059 0.00237  0.006149 8.26    0.01992 -4.734  -3.224 -1.728  -4.403 
  0.0152 0.01508 9.0    2.310097456  2.5797169462 0.765 3.846  3.4466 -0.786 8     0.676   1.314 238.91  -1.0    -1.0    -1.0    -1.0    0     -4.12E-7  0.0   0.6633 0.3168 0.006061 0.00237  0.006149 8.26    0.01992 -4.845  -3.228 -1.619  -4.439 
  0.0152 0.01508 9.0    2.3100986481 2.5797169826 0.761 3.915  3.4244 -0.946 8     0.676   1.314 236.91  -1.0    -1.0    -1.0    -1.0    0     -1.38E-6  0.0   0.6633 0.3168 0.006062 0.00237  0.006149 8.261   0.01993 -5.016  -3.276 -1.512  -4.525 
  0.0152 0.01508 9.0    2.310100317  2.5797170335 0.757 3.973  3.4066 -1.078 8     0.676   1.315 234.44  -1.0    -1.0    -1.0    -1.0    0     -2.46E-6  0.0   0.6633 0.3168 0.006064 0.00237  0.006149 8.261   0.01993 -5.163  -3.389 -1.58   -4.648 
  0.0152 0.01508 9.0    2.3101022243 2.5797170917 0.752 4.01   3.3975 -1.154 8     0.676   1.315 231.48  -1.0    -1.0    -1.0    -1.0    0     -3.38E-6  0.0   0.6633 0.3168 0.006066 0.00237  0.006149 8.262   0.01993 -5.255  -3.48  -1.672  -4.74  
  0.0152 0.01508 9.0    2.3101043701 2.5797171572 0.745 4.027  3.3965 -1.178 8     0.677   1.316 228.05  -1.0    -1.0    -1.0    -1.0    0     -3.51E-6  0.0   0.6632 0.3168 0.006069 0.00237  0.006149 8.263   0.01993 -5.297  -3.522 -1.714  -4.782 
  0.0152 0.01508 9.0    2.3101069927 2.5797172372 0.738 4.032  3.4019 -1.167 8     0.677   1.317 224.12  -1.0    -1.0    -1.0    -1.0    0     -3.31E-6  0.0   0.6632 0.3168 0.006072 0.00237  0.006149 8.264   0.01994 -5.311  -3.536 -1.728  -4.796 
  0.0152 0.01508 9.0    2.3101098537 2.5797173245 0.73  4.034  3.4125 -1.13  8     0.678   1.317 219.73  -1.0    -1.0    -1.0    -1.0    0     -2.58E-6  0.0   0.6632 0.3168 0.006075 0.00237  0.006149 8.265   0.01994 -5.314  -3.54  -1.731  -4.799 
  0.0152 0.01508 9.0    2.3101215363 2.579717681  0.679 -9.999 4.2903 2.413  9     0.679   0.0   0.0     0.0     0.0     0.0     0.0     -1    -1.0E-30  0.0   0.6632 0.3169 0.006084 0.00237  0.006149 8.267   0.01995 29.767  31.521 31.412  31.714 
  0.0252 0.252   9.0    0.0956999213 1.1341481151 0.096 -3.31  3.3647 5.139  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -5.41E-17 0.0   0.6799 0.2944 0.004621 0.001247 0.01131  -1.0    0.0257  13.045  15.156 17.949  13.667 
  0.0252 0.252   9.0    0.1056135595 1.2163577093 0.105 -3.188 3.3809 5.124  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -6.95E-17 0.0   0.6799 0.2944 0.004621 0.001247 0.01131  -1.0    0.0257  12.74   14.85  17.637  13.362 
  0.0252 0.252   9.0    0.1122184023 1.2657548927 0.112 -3.122 3.3896 5.119  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -7.9E-17  0.0   0.6799 0.2944 0.004621 0.001247 0.01131  -1.0    0.0257  12.574  14.685 17.47   13.196 
  0.0252 0.252   9.0    0.1186988577 1.3106792066 0.118 -3.054 3.398  5.109  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -9.03E-17 0.0   0.6799 0.2944 0.004621 0.001247 0.01131  -1.0    0.0257  12.405  14.515 17.297  13.027 
  0.0252 0.252   9.0    0.1253872365 1.3538188147 0.125 -2.984 3.4064 5.096  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -1.05E-16 0.0   0.6799 0.2944 0.004621 0.001247 0.01131  -1.0    0.0257  12.229  14.339 17.116  12.851 
  0.0252 0.252   9.0    0.125440836  1.3541523719 0.125 -2.983 3.4065 5.096  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -1.05E-16 0.0   0.6799 0.2944 0.004621 0.001247 0.01131  -1.0    0.0257  12.228  14.337 17.115  12.849 
  0.0252 0.252   9.0    0.1452681124 1.4661921531 0.145 -2.816 3.4249 5.067  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -1.48E-16 0.0   0.6798 0.2945 0.004621 0.001247 0.01131  -1.0    0.0257  11.81   13.807 16.436  12.345 
  0.0252 0.252   9.0    0.1483025849 1.4815835677 0.148 -2.795 3.4271 5.063  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -1.54E-16 0.0   0.6798 0.2945 0.004621 0.001247 0.01131  -1.0    0.0257  11.757  13.721 16.308  12.267 
  0.0252 0.252   9.0    0.1650953889 1.5599299793 0.165 -2.682 3.4384 5.042  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -1.94E-16 0.0   0.6797 0.2946 0.004621 0.001247 0.01131  -1.0    0.0257  11.476  13.282 15.681  11.865 
  0.0252 0.252   9.0    0.2047499269 1.7097489197 0.204 -2.473 3.4579 5.004  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -2.95E-16 0.0   0.6796 0.2947 0.004621 0.001247 0.01131  -1.0    0.0257  10.951  12.503 14.601  11.149 
  0.0252 0.252   9.0    0.2543181181 1.8511648983 0.254 -2.277 3.4737 4.967  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -4.33E-16 0.0   0.6795 0.2948 0.004621 0.001247 0.01131  -1.0    0.0257  10.464  11.835 13.721  10.531 
  0.0252 0.252   9.0    0.3092236519 1.9710249124 0.309 -2.1   3.4871 4.928  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -6.17E-16 0.0   0.6797 0.2946 0.004621 0.001247 0.01131  -1.0    0.0257  10.021  11.249 12.967  9.989  
  0.0252 0.252   9.0    0.3141444027 1.9804021665 0.314 -2.084 3.4881 4.923  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -6.41E-16 0.0   0.6798 0.2945 0.004621 0.001247 0.01131  -1.0    0.0257  9.979   11.196 12.902  9.94   
  0.0252 0.252   9.0    0.3486877084 2.0412614094 0.349 -1.981 3.4957 4.896  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -7.95E-16 0.0   0.68   0.2943 0.004621 0.001247 0.01131  -1.0    0.0257  9.721   10.869 12.495  9.635  
  0.0252 0.252   9.0    0.3534545302 2.0490432977 0.353 -1.967 3.4968 4.893  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -8.16E-16 0.0   0.68   0.2943 0.004621 0.001247 0.01131  -1.0    0.0257  9.689   10.827 12.443  9.596  
  0.0252 0.252   9.0    0.4030227065 2.1226467356 0.403 -1.823 3.5081 4.851  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -1.12E-15 0.0   0.68   0.2943 0.004621 0.001247 0.01131  -1.0    0.0257  9.328   10.375 11.887  9.175  
  0.0252 0.252   9.0    0.419036895  2.1439483003 0.419 -1.774 3.5123 4.835  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -1.25E-15 0.0   0.68   0.2943 0.004621 0.001247 0.01131  -1.0    0.0257  9.206   10.22  11.696  9.032  
  0.0252 0.252   9.0    0.4525908828 2.1853323916 0.452 -1.678 3.5207 4.806  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -1.55E-15 0.0   0.68   0.2943 0.004621 0.001247 0.01131  -1.0    0.0257  8.966   9.916  11.321  8.752  
  0.0252 0.252   9.0    0.502159059  2.2396688354 0.502 -1.532 3.5341 4.759  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -2.18E-15 0.0   0.6801 0.2942 0.00462  0.001246 0.0113   -1.0    0.02569 8.6     9.464  10.778  8.334  
  0.0252 0.252   9.0    0.5049482584 2.2424976745 0.505 -1.523 3.5351 4.757  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -2.22E-15 0.0   0.6802 0.2941 0.004619 0.001246 0.0113   -1.0    0.02569 8.578   9.436  10.744  8.308  
  0.0252 0.252   9.0    0.5517272353 2.2850831429 0.551 -1.382 3.5502 4.714  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -3.09E-15 0.0   0.6823 0.2922 0.00459  0.001238 0.01123  -1.0    0.02551 8.224   8.988  10.198  7.899  
  0.0252 0.252   9.0    0.5762326121 2.3042452862 0.576 -1.304 3.5607 4.697  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -3.69E-15 0.0   0.6826 0.2919 0.004586 0.001237 0.01122  -1.0    0.02549 8.03    8.723  9.862   7.665  
  0.0252 0.252   9.0    0.6012954712 2.3219971651 0.601 -1.228 3.5711 4.681  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -4.38E-15 0.0   0.6827 0.2918 0.004584 0.001237 0.01122  -1.0    0.0255  7.839   8.461  9.529   7.437  
  0.0252 0.252   9.0    0.6241607666 2.336770613  0.624 -1.155 3.5828 4.671  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -5.14E-15 0.0   0.6829 0.2917 0.004582 0.001236 0.01121  -1.0    0.02549 7.657   8.205  9.204   7.217  
  0.0252 0.252   9.0    0.6508635879 2.3525214766 0.651 -1.073 3.5962 4.661  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -6.16E-15 0.0   0.683  0.2915 0.00458  0.001236 0.01121  -1.0    0.02549 7.452   7.919  8.843   6.971  
  0.0252 0.252   9.0    0.6673818827 2.3615425606 0.667 -1.022 3.6051 4.656  0     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -6.88E-15 0.0   0.6832 0.2914 0.004578 0.001235 0.0112   -1.0    0.02546 7.324   7.74   8.619   6.818  
  0.0252 0.252   9.0    0.7004318237 2.3781318679 0.701 -0.922 3.6229 4.649  1     0.0     0.545 0.0     0.0     0.0     0.0     0.0     -1    -8.51E-15 0.0   0.6833 0.2912 0.004575 0.001235 0.0112   -1.0    0.02545 7.076   7.39   8.181   6.522  
  0.0252 0.252   9.0    0.7091997266 2.3822355412 0.709 -0.894 3.629  4.651  1     0.0     0.543 0.0     0.0     0.0     0.0     0.0     -1    -8.99E-15 0.0   0.6835 0.2911 0.004562 0.001234 0.01119  -1.0    0.02544 7.006   7.288  8.05    6.438  
  0.0252 0.252   9.0    0.75         2.3998889087 0.75  -0.769 3.6565 4.661  1     0.0     0.538 0.0     0.0     0.0     0.0     0.0     -1    -1.15E-14 0.0   0.6836 0.291  0.004513 0.001232 0.01119  -1.0    0.02544 6.694   6.833  7.474   6.064  
  0.0252 0.252   9.0    0.8000000119 2.4187244405 0.8   -0.642 3.6748 4.634  1     0.0     0.538 0.0     0.0     0.0     0.0     0.0     -1    -1.54E-14 0.0   0.684  0.2906 0.004507 0.001231 0.01118  -1.0    0.02544 6.375   6.436  7.008   5.718  
  0.0252 0.252   9.0    0.8500000238 2.435034684  0.85  -0.518 3.693  4.61   1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -2.04E-14 0.0   0.6845 0.2901 0.004501 0.001229 0.01116  -1.0    0.02538 6.066   6.064  6.578   5.394  
  0.0252 0.252   9.0    0.8999999762 2.4492786016 0.899 -0.4   3.7105 4.586  1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -2.68E-14 0.0   0.6851 0.2896 0.004493 0.001227 0.01115  -1.0    0.02528 5.77    5.72   6.185   5.093  
  0.0252 0.252   9.0    0.9499999881 2.4618121868 0.95  -0.286 3.7266 4.56   1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -3.49E-14 0.0   0.6858 0.2889 0.004483 0.001224 0.01112  -1.0    0.02529 5.486   5.402  5.827   4.81   
  0.0252 0.252   9.0    0.9954396486 2.4719558015 0.996 -0.186 3.7399 4.534  1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -4.43E-14 0.0   0.6867 0.2881 0.004472 0.001221 0.0111   -1.0    0.02519 5.235   5.128  5.522   4.567  
  0.0252 0.252   9.0    1.0          2.4729154477 1.0   -0.176 3.7412 4.531  1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -4.54E-14 0.0   0.6868 0.288  0.004471 0.001221 0.01109  -1.0    0.02518 5.211   5.102  5.492   4.544  
  0.0252 0.252   9.0    1.0281361341 2.478620315  1.028 -0.116 3.7488 4.513  1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -5.03E-14 0.0   0.6875 0.2874 0.004462 0.001219 0.01107  -1.0    0.02514 5.061   4.942  5.315   4.402  
  0.0252 0.252   9.0    1.0499999523 2.482811486  1.049 -0.07  3.7545 4.499  1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -5.44E-14 0.0   0.6881 0.2868 0.004455 0.001217 0.01105  -1.0    0.02512 4.946   4.822  5.181   4.296  
  0.0252 0.252   9.0    1.1000000238 2.491680148  1.099 0.032  3.7664 4.465  1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -6.46E-14 0.0   0.6899 0.2851 0.004433 0.001211 0.011    -1.0    0.025   4.69    4.556  4.887   4.058  
  0.0252 0.252   9.0    1.1499999762 2.4996678137 1.149 0.131  3.7773 4.428  1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -7.6E-14  0.0   0.6927 0.2825 0.004398 0.001201 0.01092  -1.0    0.02481 4.442   4.302  4.608   3.831  
  0.0252 0.252   9.0    1.1960185766 2.5063448116 1.195 0.22   3.7866 4.394  1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -8.71E-14 0.0   0.6958 0.2796 0.004368 0.001194 0.01084  -1.0    0.02464 4.22    4.077  4.363   3.629  
  0.0252 0.252   9.0    1.2000000477 2.5068948796 1.199 0.228  3.7873 4.391  1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -8.81E-14 0.0   0.696  0.2793 0.004366 0.001193 0.01084  -1.0    0.02463 4.201   4.058  4.342   3.612  
  0.0252 0.252   9.0    1.2343370914 2.5114699236 1.234 0.29   3.7938 4.366  1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -9.6E-14  0.0   0.6975 0.278  0.004342 0.001187 0.01078  -1.0    0.02452 4.044   3.9    4.171   3.47   
  0.0252 0.252   9.0    1.25         2.5134610955 1.25  0.318  3.7966 4.355  1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -9.98E-14 0.0   0.6981 0.2774 0.004332 0.001184 0.01076  -1.0    0.02446 3.974   3.829  4.094   3.407  
  0.0252 0.252   9.0    1.2999999523 2.5194498592 1.3   0.405  3.8052 4.32   1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -1.11E-13 0.0   0.6981 0.2773 0.004341 0.001186 0.01079  -1.0    0.02453 3.758   3.613  3.859   3.212  
  0.0252 0.252   9.0    1.3500000238 2.5249313598 1.35  0.487  3.8132 4.286  1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -1.19E-13 0.0   0.6984 0.2771 0.004339 0.001186 0.01078  -1.0    0.0245  3.552   3.408  3.639   3.027  
  0.0252 0.252   9.0    1.3619601727 2.5261741401 1.362 0.506  3.815  4.278  1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -1.21E-13 0.0   0.6984 0.2771 0.004339 0.001186 0.01078  -1.0    0.0245  3.505   3.361  3.588   2.984  
  0.0252 0.252   9.0    1.3999999762 2.52996503   1.4   0.565  3.8208 4.254  1     0.0     0.536 0.0     0.0     0.0     0.0     0.0     -1    -1.25E-13 0.0   0.6983 0.2772 0.00434  0.001187 0.01079  -1.0    0.02452 3.357   3.213  3.429   2.85   
  0.0252 0.252   9.0    1.4500000477 2.5346015836 1.45  0.641  3.8281 4.223  1     0.0     0.536 0.0     0.0     0.0     0.0     0.0     -1    -1.26E-13 0.0   0.6982 0.2772 0.004341 0.001187 0.01079  -1.0    0.02454 3.169   3.025  3.229   2.68   
  0.0252 0.252   9.0    1.4908608198 2.5381262666 1.491 0.7    3.834  4.2    1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -1.22E-13 0.0   0.698  0.2775 0.004345 0.001188 0.01079  -1.0    0.02452 3.02    2.877  3.071   2.547  
  0.0252 0.252   9.0    1.5          2.5388844597 1.5   0.713  3.8353 4.194  1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -1.21E-13 0.0   0.6979 0.2776 0.004346 0.001188 0.0108   -1.0    0.02452 2.987   2.845  3.036   2.517  
  0.0252 0.252   9.0    1.5499999523 2.5428511323 1.55  0.783  3.8421 4.166  1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -1.08E-13 0.0   0.6981 0.2774 0.004344 0.001187 0.01079  -1.0    0.02453 2.814   2.672  2.852   2.362  
  0.0252 0.252   9.0    1.5634360313 2.5438674504 1.563 0.801  3.8439 4.159  1     0.0     0.537 0.0     0.0     0.0     0.0     0.0     -1    -1.01E-13 0.0   0.6982 0.2773 0.004343 0.001187 0.01079  -1.0    0.02453 2.768   2.628  2.804   2.322  
